ClubID,CourseID,CourseName,NumHoles,MeasureMeters,Par1,Par2,Par3,Par4,Par5,Par6,Par7,Par8,Par9,Par10,Par11,Par12,Par13,Par14,Par15,Par16,Par17,Par18,Hcp1,Hcp2,Hcp3,Hcp4,Hcp5,Hcp6,Hcp7,Hcp8,Hcp9,Hcp10,Hcp11,Hcp12,Hcp13,Hcp14,Hcp15,Hcp16,Hcp17,Hcp18,ParW1,ParW2,ParW3,ParW4,ParW5,ParW6,ParW7,ParW8,ParW9,ParW10,ParW11,ParW12,ParW13,ParW14,ParW15,ParW16,ParW17,ParW18,HcpW1,HcpW2,HcpW3,HcpW4,HcpW5,HcpW6,HcpW7,HcpW8,HcpW9,HcpW10,HcpW11,HcpW12,HcpW13,HcpW14,HcpW15,HcpW16,HcpW17,HcpW18,MatchIndex1,MatchIndex2,MatchIndex3,MatchIndex4,MatchIndex5,MatchIndex6,MatchIndex7,MatchIndex8,MatchIndex9,MatchIndex10,MatchIndex11,MatchIndex12,MatchIndex13,MatchIndex14,MatchIndex15,MatchIndex16,MatchIndex17,MatchIndex18,SplitIndex1,SplitIndex2,SplitIndex3,SplitIndex4,SplitIndex5,SplitIndex6,SplitIndex7,SplitIndex8,SplitIndex9,SplitIndex10,SplitIndex11,SplitIndex12,SplitIndex13,SplitIndex14,SplitIndex15,SplitIndex16,SplitIndex17,SplitIndex18,TimestampUpdated
20,202,18 Huller,18,1,5,3,4,5,3,4,4,3,4,4,4,3,4,5,5,3,4,4,3,13,11,1,17,9,7,15,5,6,10,16,14,4,2,18,8,12,5,3,4,5,3,4,4,3,4,4,4,3,4,5,5,3,4,4,3,13,11,1,17,9,7,15,5,6,10,16,14,4,2,18,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
21,211,9 Huller,9,1,3,4,4,3,3,4,4,3,5,3,4,4,3,3,4,4,3,5,17,5,9,13,11,7,3,15,1,18,6,10,14,12,8,4,16,2,3,4,4,3,3,4,4,3,5,3,4,4,3,3,4,4,3,5,17,5,9,13,11,7,3,15,1,18,6,10,14,12,8,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
21,212,18 Huller,18,1,5,5,4,4,4,3,5,3,4,3,5,4,5,4,3,4,3,4,5,1,11,9,13,15,3,17,7,14,4,8,2,6,18,10,16,12,5,5,4,4,4,3,5,3,4,3,5,4,5,4,3,4,3,4,5,1,11,9,13,15,3,17,7,14,4,8,2,6,18,10,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
22,221,18 Huller,18,1,4,5,3,4,3,4,4,4,4,4,4,3,4,5,5,4,3,4,16,2,18,12,14,10,6,8,4,7,11,17,1,13,9,5,15,3,4,5,3,4,3,4,4,4,4,4,4,3,4,5,5,4,3,4,16,2,18,12,14,10,6,8,4,7,11,17,1,13,9,5,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
23,231,18 Huller,18,1,4,3,5,4,4,3,5,4,4,5,3,4,4,4,3,5,3,5,9,15,3,7,1,17,5,11,13,4,16,10,12,8,18,2,14,6,4,3,5,4,4,3,5,4,4,5,3,4,4,4,3,5,3,5,9,15,3,7,1,17,5,11,13,4,16,10,12,8,18,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
24,241,Nord,9,1,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
24,242,Syd,18,1,3,4,4,4,4,4,4,5,3,4,4,4,5,3,5,4,5,3,18,2,12,6,4,8,16,10,14,9,13,1,11,17,3,7,5,15,3,4,4,4,4,4,4,5,3,4,4,4,5,3,5,4,5,3,18,2,12,6,4,8,16,10,14,9,13,1,11,17,3,7,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
24,243,Vinterbanen,9,1,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
25,251,18 Huller,18,1,5,3,4,4,4,4,3,4,5,4,3,4,5,3,5,4,3,5,4,18,14,16,6,10,12,2,8,11,15,1,7,13,5,3,17,9,5,3,4,4,4,4,3,4,5,4,3,4,5,3,5,4,3,5,4,18,14,16,6,10,12,2,8,11,15,1,7,13,5,3,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,261,Frøjkbanen Holstebro,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,11,5,7,3,15,1,17,9,14,12,6,8,4,16,2,18,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,11,5,7,3,15,1,17,9,14,12,6,8,4,16,2,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,262,Engbanen Råsted,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,17,13,9,15,1,5,3,7,12,18,14,10,16,2,6,4,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,17,13,9,15,1,5,3,7,12,18,14,10,16,2,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,263,Parkbanen Råsted,9,1,4,3,4,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,1,17,3,5,9,11,13,7,15,2,18,4,6,10,12,14,8,16,4,3,4,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,1,17,3,5,9,11,13,7,15,2,18,4,6,10,12,14,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,264,Storåbanen Holstebro,18,1,5,4,4,4,3,4,3,4,4,4,3,5,4,4,5,4,3,4,7,15,3,5,13,11,17,9,1,16,12,2,6,18,4,10,14,8,5,4,4,4,3,4,3,4,4,4,3,5,4,4,5,4,3,4,7,15,3,5,13,11,17,9,1,16,12,2,6,18,4,10,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,265,Skovbanen Råsted,18,1,4,5,3,4,4,5,4,3,4,4,3,4,5,4,4,5,3,4,3,7,15,9,13,11,5,17,1,12,16,8,4,18,2,10,14,6,4,5,3,4,4,5,4,3,4,4,3,4,5,4,4,5,3,4,3,7,15,9,13,11,5,17,1,12,16,8,4,18,2,10,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,271,Korthulsbanen,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,13,11,1,15,9,3,17,7,6,14,12,2,16,10,4,18,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,13,11,1,15,9,3,17,7,6,14,12,2,16,10,4,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,272,Sletten,9,1,5,3,4,4,3,3,5,4,5,5,3,4,4,3,3,5,4,5,7,15,3,1,9,13,11,5,17,8,16,4,2,10,14,12,6,18,5,3,4,4,3,3,5,4,5,5,3,4,4,3,3,5,4,5,7,15,3,1,9,13,11,5,17,8,16,4,2,10,14,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,273,Parken,9,1,5,4,3,4,4,4,5,3,5,5,4,3,4,4,4,5,3,5,1,9,17,3,11,15,5,13,7,2,10,18,4,12,16,6,14,8,5,4,3,4,4,4,5,3,5,5,4,3,4,4,4,5,3,5,1,9,17,3,11,15,5,13,7,2,10,18,4,12,16,6,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,274,Skoven,9,1,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,5,11,3,15,9,13,17,1,7,6,12,4,16,10,14,18,2,8,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,5,11,3,15,9,13,17,1,7,6,12,4,16,10,14,18,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,275,Sletten + Parken,9,1,5,3,4,4,3,3,5,4,5,5,4,3,4,4,4,5,3,5,7,15,3,1,9,13,11,5,17,2,10,18,4,12,16,6,14,8,5,3,4,4,3,3,5,4,5,5,4,3,4,4,4,5,3,5,7,15,3,1,9,13,11,5,17,2,10,18,4,12,16,6,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,276,Sletten + Skoven,9,1,5,3,4,4,3,3,5,4,5,4,4,4,3,4,4,3,4,4,7,15,3,1,9,13,11,5,17,6,12,4,16,10,14,18,2,8,5,3,4,4,3,3,5,4,5,4,4,4,3,4,4,3,4,4,7,15,3,1,9,13,11,5,17,6,12,4,16,10,14,18,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,277,Parken + Sletten,9,1,5,4,3,4,4,4,5,3,5,5,3,4,4,3,3,5,4,5,1,9,17,3,11,15,5,13,7,8,16,4,2,10,14,12,6,18,5,4,3,4,4,4,5,3,5,5,3,4,4,3,3,5,4,5,1,9,17,3,11,15,5,13,7,8,16,4,2,10,14,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,278,Parken + Skoven,9,1,5,4,3,4,4,4,5,3,5,4,4,4,3,4,4,3,4,4,1,9,17,3,11,15,5,13,7,6,12,4,16,10,14,18,2,8,5,4,3,4,4,4,5,3,5,4,4,4,3,4,4,3,4,4,1,9,17,3,11,15,5,13,7,6,12,4,16,10,14,18,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,279,Skoven + Sletten,9,1,4,4,4,3,4,4,3,4,4,5,3,4,4,3,3,5,4,5,5,11,3,15,9,13,17,1,7,8,16,4,2,10,14,12,6,18,4,4,4,3,4,4,3,4,4,5,3,4,4,3,3,5,4,5,5,11,3,15,9,13,17,1,7,8,16,4,2,10,14,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,2710,Skoven + Parken,9,1,4,4,4,3,4,4,3,4,4,5,4,3,4,4,4,5,3,5,5,11,3,15,9,13,17,1,7,2,10,18,4,12,16,6,14,8,4,4,4,3,4,4,3,4,4,5,4,3,4,4,4,5,3,5,5,11,3,15,9,13,17,1,7,2,10,18,4,12,16,6,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
28,281,18 Huller,18,1,4,4,3,5,4,3,4,4,4,5,3,4,5,3,4,5,3,4,11,9,15,1,3,17,13,5,7,4,16,12,8,14,10,2,18,6,4,4,3,5,4,3,4,4,4,5,3,4,5,3,4,5,3,4,11,9,15,1,3,17,13,5,7,4,16,12,8,14,10,2,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
29,291,18 Huller,18,1,5,4,5,3,4,3,5,3,4,5,3,4,4,4,4,5,4,3,5,1,7,15,3,17,13,11,9,6,16,4,12,14,10,2,8,18,5,4,5,3,4,3,5,3,4,5,3,4,4,4,4,5,4,3,5,1,7,15,3,17,13,11,9,6,16,4,12,14,10,2,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
30,301,18 huller,18,1,4,4,5,3,4,3,5,4,4,5,4,4,3,4,5,3,4,4,8,2,12,18,6,14,4,10,16,11,3,7,13,1,9,15,5,17,4,4,5,3,4,3,5,4,4,5,4,4,3,4,5,3,4,4,8,2,12,18,6,14,4,10,16,11,3,7,13,1,9,15,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
31,311,BDO Banen,9,1,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,5,15,3,1,7,11,17,9,13,6,16,4,2,8,12,18,10,14,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,5,15,3,1,7,11,17,9,13,6,16,4,2,8,12,18,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
31,312,18 Huller,18,1,4,4,3,4,4,3,4,5,4,5,3,4,3,4,3,4,4,4,5,13,17,9,7,15,3,1,11,2,16,14,18,4,12,6,10,8,4,4,3,4,4,3,4,5,4,5,3,4,3,4,3,4,4,4,5,13,17,9,7,15,3,1,11,2,16,14,18,4,12,6,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,321,Hvid,9,1,3,3,3,4,4,3,4,3,3,3,3,3,4,4,3,4,3,3,3,9,17,5,7,15,1,11,13,4,10,18,6,8,16,2,12,14,3,3,3,4,4,3,4,3,3,3,3,3,4,4,3,4,3,3,3,9,17,5,7,15,1,11,13,4,10,18,6,8,16,2,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,322,Rød,9,1,3,4,5,4,3,4,4,3,4,3,4,5,4,3,4,4,3,4,15,7,1,13,17,3,5,11,9,16,8,2,14,18,4,6,12,10,3,4,5,4,3,4,4,3,4,3,4,5,4,3,4,4,3,4,15,7,1,13,17,3,5,11,9,16,8,2,14,18,4,6,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,323,Blå,9,1,5,4,3,4,3,4,4,4,5,5,4,3,4,3,4,4,4,5,3,15,13,1,17,11,9,5,7,4,16,14,2,18,12,10,6,8,5,4,3,4,3,4,4,4,5,5,4,3,4,3,4,4,4,5,3,15,13,1,17,11,9,5,7,4,16,14,2,18,12,10,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,324,Gul,9,1,4,3,4,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,9,11,13,3,15,1,17,7,5,10,12,14,4,16,2,18,8,6,4,3,4,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,9,11,13,3,15,1,17,7,5,10,12,14,4,16,2,18,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,325,Rød + Blå,18,1,3,4,5,4,3,4,4,3,4,5,4,3,4,3,4,4,4,5,15,7,1,13,17,3,5,11,9,4,16,14,2,18,12,10,6,8,3,4,5,4,3,4,4,3,4,5,4,3,4,3,4,4,4,5,15,7,1,13,17,3,5,11,9,4,16,14,2,18,12,10,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,326,Rød + Gul,18,1,3,4,5,4,3,4,4,3,4,4,3,4,4,5,4,3,4,4,15,7,1,13,17,3,5,11,9,10,12,14,4,16,2,18,8,6,3,4,5,4,3,4,4,3,4,4,3,4,4,5,4,3,4,4,15,7,1,13,17,3,5,11,9,10,12,14,4,16,2,18,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,327,Blå + Rød,18,1,5,4,3,4,3,4,4,4,5,3,4,5,4,3,4,4,3,4,3,15,13,1,17,11,9,5,7,16,8,2,14,18,4,6,12,10,5,4,3,4,3,4,4,4,5,3,4,5,4,3,4,4,3,4,3,15,13,1,17,11,9,5,7,16,8,2,14,18,4,6,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,328,Blå + Gul,18,1,5,4,3,4,3,4,4,4,5,4,3,4,4,5,4,3,4,4,3,15,13,1,17,11,9,5,7,10,12,14,4,16,2,18,8,6,5,4,3,4,3,4,4,4,5,4,3,4,4,5,4,3,4,4,3,15,13,1,17,11,9,5,7,10,12,14,4,16,2,18,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,329,Gul + Rød,18,1,4,3,4,4,5,4,3,4,4,3,4,5,4,3,4,4,3,4,9,11,13,3,15,1,17,7,5,16,8,2,14,18,4,6,12,10,4,3,4,4,5,4,3,4,4,3,4,5,4,3,4,4,3,4,9,11,13,3,15,1,17,7,5,16,8,2,14,18,4,6,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
32,3210,Gul + Blå,18,1,4,3,4,4,5,4,3,4,4,5,4,3,4,3,4,4,4,5,9,11,13,3,15,1,17,7,5,4,16,14,2,18,12,10,6,8,4,3,4,4,5,4,3,4,4,5,4,3,4,3,4,4,4,5,9,11,13,3,15,1,17,7,5,4,16,14,2,18,12,10,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
33,331,18 Huller,18,1,4,4,3,5,4,5,4,4,3,5,3,4,4,4,5,4,3,4,5,7,15,11,1,9,3,13,17,16,14,10,6,2,12,8,18,4,4,4,3,5,4,5,4,4,3,5,3,4,4,4,5,4,3,4,5,7,15,11,1,9,3,13,17,16,14,10,6,2,12,8,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
34,341,9 Huller,9,1,3,3,3,3,4,3,4,4,4,3,3,3,3,4,3,4,4,4,15,9,7,13,1,17,11,3,5,16,10,8,14,2,18,12,4,6,3,3,3,3,4,3,4,4,4,3,3,3,3,4,3,4,4,4,15,9,7,13,1,17,11,3,5,16,10,8,14,2,18,12,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
34,342,18 Huller,18,1,3,4,4,5,4,4,4,3,3,4,4,3,4,3,5,4,3,4,13,17,3,1,5,9,11,7,15,6,16,14,8,18,2,4,12,10,3,4,4,5,4,4,4,3,3,4,4,3,4,3,5,4,3,4,13,17,3,1,5,9,11,7,15,6,16,14,8,18,2,4,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
35,351,Par 3,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,1,5,17,15,13,11,9,3,8,2,6,18,16,14,12,10,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,1,5,17,15,13,11,9,3,8,2,6,18,16,14,12,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
35,352,18 Huller,18,1,5,4,4,3,4,3,5,3,5,4,3,4,4,3,5,4,4,5,5,7,3,15,11,17,9,13,1,12,16,10,6,18,2,8,14,4,5,4,4,3,4,3,5,3,5,4,3,4,4,3,5,4,4,5,5,7,3,15,11,17,9,13,1,12,16,10,6,18,2,8,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
36,361,18 Huller,18,1,5,3,4,3,4,4,5,4,4,4,5,4,3,4,3,5,4,4,3,15,11,13,9,7,1,5,17,12,2,18,14,6,16,4,10,8,5,3,4,3,4,4,5,4,4,4,5,4,3,4,3,5,4,4,3,15,11,13,9,7,1,5,17,12,2,18,14,6,16,4,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
37,371,Par 3 banen,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,5,3,11,13,7,1,15,9,18,6,4,12,14,8,2,16,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,5,3,11,13,7,1,15,9,18,6,4,12,14,8,2,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
37,372,18 huller,18,5,4,4,3,4,3,4,5,4,4,3,4,5,3,5,4,4,4,15,3,1,13,17,11,5,7,9,10,14,18,2,8,16,6,12,4,18,5,4,4,3,4,3,4,5,4,4,3,4,5,3,5,4,4,4,15,3,1,13,17,11,5,7,9,10,14,18,2,8,16,6,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
38,381,9 Huller,9,1,3,4,3,3,3,4,3,4,3,3,4,3,3,3,4,3,4,3,15,5,17,9,1,7,11,3,13,16,6,18,10,2,8,12,4,14,3,4,3,3,3,4,3,4,3,3,4,3,3,3,4,3,4,3,15,5,17,9,1,7,11,3,13,16,6,18,10,2,8,12,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
38,382,18 Huller,18,1,5,4,4,4,3,4,3,4,4,4,4,5,3,4,5,4,3,5,2,12,6,8,16,14,18,10,4,9,7,1,15,5,3,13,17,11,5,4,4,4,3,4,3,4,4,4,4,5,3,4,5,4,3,5,2,12,6,8,16,14,18,10,4,9,7,1,15,5,3,13,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
39,391,Pay & Play,9,1,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,15,13,3,11,5,17,1,7,9,16,14,4,12,6,18,2,8,10,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,15,13,3,11,5,17,1,7,9,16,14,4,12,6,18,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
39,392,Gul,9,1,5,3,4,5,4,4,3,4,4,5,3,4,5,4,4,3,4,4,3,17,7,1,11,5,15,9,13,4,18,8,2,12,6,16,10,14,5,3,4,5,4,4,3,4,4,5,3,4,5,4,4,3,4,4,3,17,7,1,11,5,15,9,13,4,18,8,2,12,6,16,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
